artist_id,artist_id_melon,artist_name,song_name,melon_song_likes
5,760046,권진아,집에 같이 갈래 (Acoustic Ver.),3681
5,760046,권진아,집에 같이 갈래 (Acoustic Ver.) (Inst.),161
5,760046,권진아,I,7749
5,760046,권진아,문턱,13896
5,760046,권진아,문턱 (inst.),204
5,760046,권진아,Lonely Night,8252
5,760046,권진아,스토커,8218
5,760046,권진아,빛나는 당신을 위해,10615
5,760046,권진아,우리의 방식,13596
5,760046,권진아,잘 가,31136
5,760046,권진아,꽃말,16409
5,760046,권진아,You already have,18040
5,760046,권진아,어른처럼 (With. 죠지),14512
5,760046,권진아,여행가,10187
5,760046,권진아,마음이 그래,39339
5,760046,권진아,겨울의 우리들,14194
5,760046,권진아,평행선 (Light and Darkness),3781
5,760046,권진아,평행선 (Light and Darkness) (Inst.),173
5,760046,권진아,별처럼,841
5,760046,권진아,별처럼 (Inst.),139
5,760046,권진아,Lonely Night,5780
5,760046,권진아,별처럼,4187
5,760046,권진아,별처럼 (Inst.),178
5,760046,권진아,Everything Is OK (with Antenna Ver.),5430
5,760046,권진아,뭔가 잘못됐어,52116
5,760046,권진아,Lonely Night,54698
5,760046,권진아,Lonely Night (Inst.),560
5,760046,권진아,Y (Prod. AVIN),10830
5,760046,권진아,우리 시작해도 괜찮을까요,719
5,760046,권진아,우리 시작해도 괜찮을까요(Inst.),218
5,760046,권진아,우리 시작해도 괜찮을까요,21575
5,760046,권진아,우리 시작해도 괜찮을까요(Inst.),322
5,760046,권진아,위로,7607
5,760046,권진아,운이 좋았지,107580
5,760046,권진아,시계 바늘,39364
5,760046,권진아,늦은 배웅,9392
5,760046,권진아,그날 밤,18915
5,760046,권진아,그냥 사랑할래,5404
5,760046,권진아,멜로디,9502
5,760046,권진아,숨바꼭질,6103
5,760046,권진아,오늘 뭐 했는지 말해봐,10981
5,760046,권진아,꿈에서 만나,8570
5,760046,권진아,나의 모양,10740
5,760046,권진아,위로,100133
5,760046,권진아,위로 (Inst.),716
5,760046,권진아,오늘 뭐 했는지 말해봐,64390
5,760046,권진아,이번 겨울,19938
5,760046,권진아,이별 뒷면,67722
5,760046,권진아,이별 뒷면 (Piano Ver.),1893
5,760046,권진아,이별 뒷면 (Inst.),620
5,760046,권진아,이맘 때면,982
5,760046,권진아,Fly away,46309
5,760046,권진아,Fly away (Inst.),521
5,760046,권진아,I DO (Main Song),10314
5,760046,권진아,EVERYDAY (Happy Ver.),3470
5,760046,권진아,HONEY MOON (String Ver.),1248
5,760046,권진아,이맘 때면,2186
5,760046,권진아,연애 좀 할까,2198
5,760046,권진아,연애 좀 할까,9447
5,760046,권진아,연애 좀 할까 (Inst.),256
5,760046,권진아,지그재그,8952
5,760046,권진아,끝,166318
5,760046,권진아,쪽쪽,9323
5,760046,권진아,야! (Feat. Babylon),10593
5,760046,권진아,다 알면서... (Feat. 박재범),19491
5,760046,권진아,그녀가 되길,8387
5,760046,권진아,스물,15992
5,760046,권진아,여기까지,74991
5,760046,권진아,난 멈추지 않는다,2353
5,760046,권진아,Duet,5093
5,760046,권진아,잊지 말기로 해 (Bonus Track),51244
5,760046,권진아,그대만 보여요,1929
5,760046,권진아,그대만 보여요,10232
5,760046,권진아,그대만 보여요 (Inst.),451
5,760046,권진아,Love,7044
5,760046,권진아,십년이 지나도,5139
5,760046,권진아,Fields Of Gold,3624
5,760046,권진아,24시간이 모자라,5747
5,760046,권진아,씨스루,20336
5,760046,권진아,연인,4617
6,2863270,극동아시아타이거즈,비냄새,18
6,2863270,극동아시아타이거즈,비냄새,184
6,2863270,극동아시아타이거즈,오늘은 비가 와도 좋을 것 같아,141
6,2863270,극동아시아타이거즈,자신있던,243
6,2863270,극동아시아타이거즈,언제까지나,108
6,2863270,극동아시아타이거즈,아무것도 들어있지 않은,102
6,2863270,극동아시아타이거즈,면목중학교,185
6,2863270,극동아시아타이거즈,기억,71
6,2863270,극동아시아타이거즈,Alright,91
6,2863270,극동아시아타이거즈,이미 늦어버린 것 같지만,95
6,2863270,극동아시아타이거즈,흐려질거야,85
6,2863270,극동아시아타이거즈,이제는,208
6,2863270,극동아시아타이거즈,모기,216
6,2863270,극동아시아타이거즈,Hello,188
6,2863270,극동아시아타이거즈,별,375
6,2863270,극동아시아타이거즈,아무것도,175
6,2863270,극동아시아타이거즈,"고양이, 선인장 그리고...",405
